Booking_ID,Customer_ID,Flight_ID,Booking_Date,Travel_Class,Seat_Number,Ticket_Price,Booking_Status
1736,303,175,2026-03-27,Premium Economy,25C,1299.83,Completed
1737,27,748,2026-02-02,Business,33E,2194.58,Completed
1738,136,530,2025-12-15,First Class,9C,3395.47,Confirmed
1739,441,845,2026-04-04,Economy,2C,54.76,Confirmed
1740,423,7,2026-07-28,Premium Economy,11B,1228.59,Confirmed
1741,118,453,2026-09-30,First Class,27F,1874.12,Completed
1742,496,243,2026-05-14,Economy,17D,687.87,Confirmed
1743,405,573,2026-04-29,First Class,7E,3277.44,Confirmed
1744,39,745,2026-08-14,Economy,34B,934.51,Confirmed
1745,304,357,2025-09-25,Business,39D,601.71,Cancelled
1746,443,482,2026-05-30,Economy,17E,942.56,Confirmed
1747,13,14,2025-12-26,First Class,2F,3153.48,Completed
1748,429,804,2026-10-20,Economy,10D,698.52,Confirmed
1749,82,267,2026-05-03,Premium Economy,5C,1492.18,Cancelled
1750,23,361,2026-11-03,Business,26D,2567.98,Confirmed
1751,390,799,2026-11-07,Economy,36D,977.04,Cancelled
1752,223,836,2025-08-15,First Class,28B,2355.16,Completed
1753,423,495,2026-09-01,Premium Economy,29F,451.47,Completed
1754,272,669,2026-11-19,Business,18C,1198.33,Confirmed
1755,172,142,2026-08-28,Economy,11C,693.92,Confirmed
1756,180,68,2026-05-18,First Class,6D,684.05,Confirmed
1757,49,189,2026-04-09,Economy,26D,876.42,Confirmed
1758,310,278,2026-01-14,Premium Economy,21B,1576.36,Completed
1759,75,167,2026-09-23,Business,40B,659.3,Completed
1760,417,621,2025-11-29,Economy,17F,554.25,Confirmed
1761,217,453,2026-11-04,Economy,26D,935.36,Confirmed
1762,441,183,2025-12-09,Economy,33C,962.25,Confirmed
1763,188,676,2026-10-13,Economy,5E,729.05,Confirmed
1764,422,497,2025-12-29,Economy,11B,405.29,Confirmed
1765,451,261,2026-10-14,Economy,5F,610.67,Confirmed
1766,77,379,2026-06-27,First Class,27C,1001.0,Confirmed
1767,313,14,2025-12-11,First Class,23B,629.5,Confirmed
1768,433,478,2026-02-28,First Class,27C,2101.86,Cancelled
1769,366,624,2026-06-11,Economy,17B,881.66,Confirmed
1770,258,676,2026-07-21,Economy,19B,368.03,Cancelled
1771,108,244,2026-06-09,First Class,18E,1551.12,Cancelled
1772,458,631,2026-02-25,Economy,7D,740.14,Confirmed
1773,310,277,2026-04-25,Economy,1F,506.75,Confirmed
1774,420,862,2026-07-06,Economy,29D,242.2,Completed
1775,349,669,2026-07-20,First Class,28A,3692.6,Confirmed
1776,201,456,2025-12-13,Economy,31A,481.81,Cancelled
1777,46,707,2026-12-17,Premium Economy,30C,730.72,Completed
1778,24,369,2026-01-26,Economy,24E,390.79,Confirmed
1779,161,441,2026-03-29,First Class,26F,2623.03,Completed
1780,92,414,2026-06-17,Premium Economy,5C,911.72,Confirmed
1781,472,853,2026-08-13,Economy,32C,152.3,Confirmed
1782,260,21,2026-03-03,Premium Economy,17A,480.09,Confirmed
1783,415,943,2026-02-03,First Class,34F,343.07,Confirmed
1784,136,653,2026-03-28,Business,8B,424.73,Confirmed
1785,293,576,2026-08-15,Business,25A,955.23,Cancelled
1786,266,685,2026-01-31,Premium Economy,8C,647.66,Completed
1787,315,214,2026-01-27,Economy,32C,1113.53,Confirmed
1788,475,450,2026-11-11,Premium Economy,19B,692.09,Cancelled
1789,59,219,2025-11-19,Economy,27F,421.94,Confirmed
1790,462,384,2026-07-03,Economy,12D,639.96,Confirmed
1791,18,994,2026-08-01,First Class,10E,848.64,Confirmed
1792,185,518,2026-10-14,First Class,39C,1707.24,Confirmed
1793,326,731,2025-11-20,First Class,8E,3733.35,Confirmed
1794,247,114,2026-07-26,Economy,14A,725.87,Completed
1795,379,624,2026-06-04,Economy,34D,521.19,Confirmed
1796,293,747,2026-08-02,First Class,16A,740.09,Completed
1797,310,567,2025-08-28,First Class,7D,382.17,Completed
1798,465,29,2026-04-14,Economy,5E,823.05,Confirmed
1799,144,318,2025-10-30,Economy,34F,906.67,Confirmed
1800,494,945,2025-12-31,Economy,10A,598.93,Cancelled
1801,3,810,2025-12-27,Economy,2D,223.36,Completed
1802,324,564,2026-05-03,Premium Economy,23C,1111.94,Confirmed
1803,481,140,2026-12-01,Premium Economy,2F,829.95,Confirmed
1804,227,657,2026-11-25,First Class,9B,1834.32,Completed
1805,249,803,2025-12-23,Business,28A,1950.94,Confirmed
1806,14,759,2026-07-14,Economy,18B,397.58,Confirmed
1807,414,971,2025-09-28,Premium Economy,29D,1004.0,Completed
1808,206,771,2025-08-27,Economy,15D,977.55,Cancelled
1809,435,571,2025-10-16,Economy,31B,476.98,Cancelled
1810,306,922,2025-11-26,Economy,32D,646.25,Completed
1811,58,763,2026-01-01,First Class,10E,1163.48,Confirmed
1812,30,401,2025-10-18,First Class,37D,1074.9,Confirmed
1813,69,781,2026-11-01,Economy,36C,851.18,Confirmed
1814,34,992,2026-08-30,Economy,18F,795.48,Confirmed
1815,433,79,2026-02-01,Business,1F,533.11,Confirmed
1816,256,717,2025-08-12,Economy,15E,405.5,Confirmed
1817,88,407,2026-05-28,Economy,21C,733.38,Completed
1818,423,677,2026-07-29,First Class,30E,2809.59,Confirmed
1819,51,825,2026-03-27,Premium Economy,21B,792.86,Confirmed
1820,299,342,2026-03-31,Economy,27A,571.09,Confirmed
1821,305,487,2026-04-20,Business,19B,1960.98,Cancelled
1822,448,808,2026-05-13,Economy,12B,183.43,Confirmed
1823,128,664,2026-07-26,Economy,7D,606.3,Cancelled
1824,45,285,2026-02-09,Economy,28D,628.57,Confirmed
1825,462,477,2026-01-16,Economy,2E,577.46,Cancelled
1826,16,89,2026-03-02,Economy,19E,515.23,Confirmed
1827,121,728,2026-01-29,Economy,8A,54.97,Confirmed
1828,307,621,2025-08-27,Economy,24C,913.7,Confirmed
1829,289,843,2026-03-29,First Class,23C,943.88,Confirmed
1830,487,108,2025-12-26,First Class,9C,3511.81,Confirmed
1831,453,833,2025-12-22,Premium Economy,37E,430.67,Confirmed
1832,302,732,2025-07-29,Economy,33A,275.05,Completed
1833,11,871,2026-08-20,Economy,34C,863.81,Confirmed
1834,344,87,2026-01-12,Economy,22F,754.81,Confirmed
1835,5,825,2026-05-15,Economy,38E,452.41,Completed
1836,123,189,2026-04-11,First Class,13D,1467.23,Confirmed
1837,479,48,2026-03-29,Economy,10D,415.02,Confirmed
1838,147,338,2025-09-07,Economy,5E,458.58,Confirmed
1839,237,147,2025-12-29,Economy,31A,571.82,Cancelled
1840,425,232,2026-07-07,Economy,19F,437.32,Confirmed
1841,47,803,2025-10-05,Economy,24A,900.95,Confirmed
1842,404,461,2026-06-28,First Class,20B,3796.03,Confirmed
1843,411,578,2026-04-05,Premium Economy,39A,115.73,Confirmed
1844,404,824,2026-02-20,Economy,19C,415.52,Cancelled
1845,228,15,2026-04-05,Economy,34E,697.46,Confirmed
1846,73,352,2026-04-28,Premium Economy,10E,1128.76,Completed
1847,215,441,2026-06-26,First Class,20E,2832.84,Cancelled
1848,78,881,2026-07-01,Economy,29C,648.18,Confirmed
1849,335,75,2026-09-07,Premium Economy,30C,1227.37,Confirmed
1850,51,182,2026-01-08,Economy,27D,489.65,Confirmed
1851,260,835,2026-08-07,First Class,29A,984.31,Confirmed
1852,351,831,2026-08-18,Economy,25C,371.59,Confirmed
1853,206,754,2026-01-27,Premium Economy,20A,1056.69,Confirmed
1854,200,783,2025-11-18,Economy,25B,893.91,Completed
1855,317,366,2026-08-05,Economy,13F,221.56,Confirmed
1856,409,868,2026-06-19,Economy,3C,196.77,Cancelled
1857,220,158,2025-12-03,First Class,35A,1101.36,Cancelled
1858,205,682,2026-05-29,Business,6B,414.04,Confirmed
1859,415,523,2025-12-24,Economy,24B,58.4,Completed
1860,283,552,2026-05-13,Premium Economy,19D,1450.64,Confirmed
1861,116,406,2026-03-17,Business,12F,1661.92,Confirmed
1862,33,983,2026-05-09,Economy,14B,177.76,Confirmed
1863,235,815,2026-06-22,Economy,37A,359.58,Confirmed
1864,90,590,2026-08-07,Premium Economy,4E,289.5,Confirmed
1865,261,222,2025-12-08,Economy,36D,477.58,Confirmed
1866,492,474,2025-11-03,Economy,22C,865.19,Cancelled
1867,112,446,2025-09-26,Economy,31A,415.01,Completed
1868,296,11,2025-11-11,First Class,27F,763.63,Confirmed
1869,85,412,2026-06-12,Business,35E,1169.65,Confirmed
1870,113,41,2026-01-06,Business,35E,530.46,Cancelled
1871,381,897,2026-06-21,Economy,8F,108.75,Confirmed
1872,327,450,2026-06-27,Economy,39A,200.92,Confirmed
1873,272,637,2026-05-20,Economy,1A,1086.19,Cancelled
1874,296,388,2025-12-31,Business,10C,1140.41,Confirmed
1875,146,33,2025-10-25,Economy,36A,364.18,Confirmed
1876,319,857,2025-10-17,First Class,28D,2968.73,Confirmed
1877,420,480,2025-12-27,Economy,20C,142.04,Confirmed
1878,271,687,2026-04-08,Business,4C,1190.44,Completed
1879,390,616,2026-07-16,Economy,36F,570.73,Completed
1880,382,746,2026-02-02,Premium Economy,5A,904.02,Confirmed
1881,247,801,2025-11-10,Economy,13C,96.2,Confirmed
1882,297,103,2026-02-07,First Class,28E,1302.58,Confirmed
1883,157,515,2026-03-24,Business,22A,1085.77,Confirmed
1884,379,689,2026-05-02,Economy,40A,466.29,Confirmed
1885,339,435,2025-07-31,Economy,24D,988.48,Confirmed
1886,176,805,2026-08-22,Economy,25B,891.52,Cancelled
1887,80,23,2025-11-23,Economy,16F,770.69,Completed
1888,152,285,2026-02-25,Economy,35E,646.19,Cancelled
1889,458,21,2026-03-24,Economy,24A,844.59,Cancelled
1890,94,273,2025-11-10,Business,6E,2393.52,Confirmed
1891,385,186,2026-03-07,Economy,12A,276.09,Cancelled
1892,308,351,2026-03-17,Economy,25D,211.0,Completed
1893,21,929,2026-04-24,Economy,1F,738.31,Completed
1894,159,109,2025-10-23,Business,34A,1913.01,Confirmed
1895,144,751,2026-09-25,Premium Economy,6C,206.75,Confirmed
1896,41,579,2025-12-06,Premium Economy,34C,312.37,Confirmed
1897,179,449,2025-11-29,Economy,8B,559.36,Confirmed
1898,299,437,2026-03-13,Economy,9A,327.12,Confirmed
1899,389,465,2026-08-01,Economy,19C,1104.71,Confirmed
1900,325,271,2025-10-19,Premium Economy,7F,795.11,Cancelled
1901,161,900,2026-06-22,Economy,14C,162.17,Cancelled
1902,391,153,2026-05-27,Business,32A,571.87,Completed
1903,70,556,2026-01-20,Premium Economy,22F,287.9,Cancelled
1904,15,607,2026-05-12,Economy,9A,381.64,Confirmed
1905,149,868,2026-03-10,Premium Economy,28E,755.38,Confirmed
1906,136,81,2026-01-27,Business,18A,311.13,Completed
1907,297,233,2026-01-17,Premium Economy,17D,185.79,Confirmed
1908,97,772,2025-11-19,Business,5C,2716.77,Confirmed
1909,261,326,2026-03-21,Economy,11F,498.19,Confirmed
1910,44,958,2026-01-07,Premium Economy,17A,1024.78,Cancelled
1911,6,905,2026-05-26,Economy,37F,94.68,Confirmed
1912,409,482,2026-08-24,Economy,26F,75.79,Cancelled
1913,145,537,2026-05-19,Economy,23F,584.52,Confirmed
1914,248,784,2025-12-27,Economy,33D,498.23,Cancelled
1915,24,685,2026-02-15,Business,37B,1155.07,Confirmed
1916,9,5,2026-02-28,First Class,12A,745.58,Confirmed
1917,142,641,2025-11-29,Economy,16F,1026.05,Confirmed
1918,271,338,2025-09-19,Business,32B,331.29,Completed
1919,129,443,2025-08-22,Economy,6A,64.88,Cancelled
1920,15,991,2025-12-10,Premium Economy,14C,566.27,Confirmed
1921,240,221,2026-10-05,First Class,6C,1847.88,Confirmed
1922,396,517,2026-06-23,Premium Economy,7C,86.78,Completed
1923,442,79,2025-12-04,Premium Economy,5E,869.36,Confirmed
1924,177,11,2026-02-09,Economy,16D,270.7,Confirmed
1925,451,777,2026-03-13,Economy,33D,595.62,Confirmed
1926,312,293,2026-04-25,Economy,36C,74.14,Cancelled
1927,226,492,2026-11-18,Economy,37F,1022.63,Completed
1928,58,224,2026-03-22,First Class,10E,1320.21,Confirmed
1929,309,609,2026-09-02,First Class,37D,1544.82,Confirmed
1930,151,374,2025-11-24,First Class,3F,1913.15,Cancelled
1931,70,48,2026-07-03,Economy,33A,414.77,Confirmed
1932,4,152,2025-12-10,Economy,27A,959.03,Confirmed
1933,130,974,2026-05-12,Economy,18B,897.95,Confirmed
1934,245,973,2026-09-18,Business,22F,823.31,Cancelled
1935,182,835,2026-10-15,First Class,11F,1603.49,Completed
1936,331,776,2025-09-12,Premium Economy,16F,1417.41,Cancelled
1937,206,705,2026-06-12,Business,28C,1808.48,Confirmed
1938,12,200,2026-02-26,First Class,1D,317.68,Confirmed
1939,479,948,2026-05-17,Economy,22D,948.5,Cancelled
1940,96,855,2025-12-23,Economy,22E,805.33,Confirmed
1941,381,859,2026-04-12,First Class,16A,2912.7,Cancelled
1942,467,534,2025-11-16,Economy,6F,935.75,Completed
1943,260,96,2025-10-29,Economy,5A,669.77,Confirmed
1944,150,699,2025-11-13,Premium Economy,25F,469.7,Cancelled
1945,417,684,2026-09-22,Business,2A,455.52,Confirmed
1946,313,114,2026-03-14,First Class,9A,1058.36,Completed
1947,204,787,2026-10-08,Economy,14D,64.13,Completed
1948,144,655,2025-12-05,First Class,32E,378.61,Completed
1949,69,127,2026-08-31,First Class,11A,551.13,Completed
1950,204,839,2025-11-22,Premium Economy,21A,271.48,Completed
1951,131,57,2026-05-11,Business,28C,2568.39,Confirmed
1952,66,525,2026-04-08,First Class,13A,2532.98,Cancelled
1953,83,908,2026-10-13,First Class,2B,4089.53,Confirmed
1954,99,481,2026-02-03,Economy,5C,423.48,Cancelled
1955,401,641,2025-12-17,Economy,37F,823.31,Completed
1956,254,430,2026-09-11,Premium Economy,9E,1390.72,Confirmed
1957,133,488,2026-01-24,Premium Economy,1D,1215.53,Confirmed
1958,359,496,2026-11-07,Premium Economy,4B,250.66,Completed
1959,383,150,2026-02-02,Premium Economy,24F,152.59,Completed
1960,83,842,2026-01-28,Economy,22F,150.11,Confirmed
1961,39,23,2025-09-10,Premium Economy,25F,1227.51,Completed
1962,333,80,2026-08-11,Premium Economy,5C,342.08,Confirmed
1963,291,653,2026-07-01,Economy,29B,859.54,Confirmed
1964,278,367,2026-06-22,Business,11A,2151.51,Completed
1965,100,91,2026-09-25,Business,21A,2356.42,Confirmed
1966,231,802,2026-02-16,Premium Economy,10A,946.05,Completed
1967,367,625,2026-04-05,Economy,7C,957.48,Confirmed
1968,87,527,2026-05-15,Economy,5B,912.73,Confirmed
1969,359,184,2026-07-23,Economy,35A,776.4,Confirmed
1970,188,274,2026-06-26,Economy,37C,237.45,Confirmed
1971,307,50,2026-01-16,Business,35E,2139.18,Confirmed
1972,7,133,2025-11-24,Business,10B,862.77,Confirmed
1973,287,270,2026-10-13,Economy,6A,725.35,Completed
1974,124,71,2025-12-03,Economy,30D,260.58,Confirmed
1975,388,980,2026-02-09,Business,37C,350.52,Confirmed
1976,319,626,2026-03-30,Premium Economy,16A,174.87,Confirmed
1977,468,466,2026-06-08,Economy,11D,817.12,Confirmed
1978,84,587,2026-06-05,Business,21D,147.97,Confirmed
1979,339,436,2026-05-16,Business,9F,1953.93,Cancelled
1980,136,542,2026-05-01,Economy,7A,140.89,Cancelled
1981,69,799,2026-08-30,First Class,22C,1934.52,Completed
1982,485,850,2026-07-12,Business,25A,950.54,Confirmed
1983,485,640,2026-01-15,Economy,13B,706.26,Confirmed
1984,314,480,2026-02-24,Economy,20D,480.67,Confirmed
1985,104,569,2026-04-17,Premium Economy,32A,77.97,Confirmed
1986,206,179,2026-02-24,First Class,26B,3304.97,Confirmed
1987,280,147,2026-02-03,First Class,3F,2045.12,Completed
1988,476,930,2025-09-11,Economy,30B,372.15,Completed
1989,119,926,2025-12-01,Economy,9C,322.51,Confirmed
1990,222,640,2025-07-30,Business,2B,562.87,Confirmed
1991,233,355,2025-12-20,Economy,6A,207.94,Confirmed
1992,157,128,2026-09-14,Economy,25D,886.24,Confirmed
1993,344,319,2025-11-03,Premium Economy,5A,159.45,Completed
1994,421,945,2025-12-07,Premium Economy,28D,786.47,Confirmed
1995,37,396,2026-05-14,First Class,38F,3440.28,Cancelled
1996,115,9,2026-08-19,Business,34C,2017.6,Confirmed
1997,53,993,2026-05-24,Economy,6D,314.44,Cancelled
1998,93,646,2026-01-01,First Class,1E,708.28,Cancelled
1999,431,451,2025-09-27,Premium Economy,14F,284.05,Confirmed
2000,476,408,2026-01-27,Economy,15E,490.75,Cancelled
2001,308,475,2025-10-08,Business,23D,924.8,Cancelled
2002,104,339,2026-03-14,Business,5C,1694.55,Confirmed
2003,350,631,2025-09-30,First Class,7B,3607.8,Confirmed
2004,292,706,2026-03-24,Premium Economy,22E,598.73,Confirmed
2005,441,955,2026-10-08,Business,15E,236.24,Cancelled
2006,423,323,2026-05-08,Economy,4E,276.92,Confirmed
2007,123,564,2026-01-20,First Class,5B,3177.15,Confirmed
2008,419,675,2026-05-28,First Class,4D,1206.43,Confirmed
2009,472,297,2026-05-31,Premium Economy,33D,770.24,Completed
2010,384,518,2026-09-24,Economy,32C,240.31,Cancelled
2011,55,237,2025-10-25,Economy,28B,696.42,Confirmed
2012,418,995,2026-09-22,Business,20B,1026.47,Cancelled
2013,280,927,2026-09-29,Economy,25B,797.49,Confirmed
2014,112,119,2026-08-03,Economy,2E,921.77,Confirmed
2015,449,719,2026-05-12,First Class,38A,419.38,Confirmed
2016,95,558,2026-08-23,First Class,17A,3907.43,Completed
2017,420,629,2026-02-03,Business,35D,580.09,Completed
2018,166,590,2026-09-30,Economy,18E,839.09,Confirmed
2019,256,497,2026-05-30,Economy,14A,838.89,Confirmed
2020,81,190,2025-11-20,Business,40A,789.45,Confirmed
2021,23,383,2026-01-30,Premium Economy,37D,629.14,Completed
2022,232,482,2026-06-05,Premium Economy,32A,1290.32,Completed
2023,458,592,2025-09-25,Economy,28D,474.96,Confirmed
2024,313,930,2025-12-18,Economy,11B,302.87,Completed
2025,266,860,2026-03-15,Business,34B,2232.29,Cancelled
2026,486,479,2025-09-29,Economy,21A,955.69,Confirmed
2027,353,998,2025-08-08,Economy,29A,307.03,Confirmed
2028,332,547,2026-01-11,Premium Economy,37D,1559.73,Confirmed
2029,143,252,2026-10-15,Economy,3A,750.18,Cancelled
2030,128,245,2026-07-12,Business,14D,1641.29,Confirmed
2031,146,476,2026-01-19,First Class,29D,230.54,Cancelled
2032,97,30,2026-06-15,Economy,39F,769.05,Cancelled
2033,249,672,2026-03-24,First Class,21C,1968.25,Confirmed
2034,90,63,2026-02-26,Economy,3B,76.34,Confirmed
2035,76,342,2026-05-02,Economy,38B,700.01,Completed
2036,369,563,2026-05-06,Economy,33D,633.28,Confirmed
2037,393,425,2026-02-24,Economy,23E,432.62,Confirmed
2038,413,974,2026-01-30,Business,3F,1686.4,Cancelled
2039,55,753,2026-04-23,Economy,19A,322.76,Confirmed
2040,364,982,2025-08-30,Business,18F,146.18,Confirmed
2041,50,211,2026-02-13,Business,18B,1288.09,Confirmed
2042,145,319,2026-02-17,Economy,5E,791.98,Confirmed
2043,135,764,2026-05-22,Premium Economy,10D,178.28,Completed
2044,8,803,2025-12-06,Premium Economy,7F,766.57,Confirmed
2045,204,508,2025-10-27,Economy,3B,506.53,Cancelled
2046,202,633,2026-07-19,Business,15B,1339.86,Confirmed
2047,387,302,2026-02-20,Business,13A,650.77,Completed
2048,425,684,2026-11-21,Economy,31F,551.18,Confirmed
2049,463,395,2026-04-22,Business,13E,197.84,Cancelled
2050,402,707,2026-08-11,Economy,39B,359.46,Cancelled
2051,487,872,2025-09-26,First Class,4C,1130.7,Confirmed
2052,318,683,2025-11-15,Economy,2D,874.61,Completed
2053,256,586,2025-11-08,Economy,29D,81.23,Confirmed
2054,384,496,2026-08-18,First Class,3D,1167.44,Confirmed
2055,294,955,2026-07-28,First Class,33F,2668.25,Completed
2056,61,881,2026-06-24,Business,28B,1595.13,Confirmed
2057,10,478,2026-02-28,Economy,34C,894.02,Cancelled
2058,106,963,2025-10-02,Premium Economy,4F,1549.23,Confirmed
2059,133,422,2025-08-29,Economy,15F,263.29,Confirmed
2060,384,338,2025-12-17,Business,12E,2058.05,Confirmed
2061,56,99,2026-01-15,Economy,7B,967.67,Completed
2062,59,381,2026-09-11,Economy,19B,1059.81,Confirmed
2063,279,741,2026-08-11,First Class,9A,4099.6,Cancelled
2064,273,149,2026-04-23,Economy,28A,640.68,Confirmed
2065,50,20,2026-03-28,Economy,14F,530.2,Confirmed
2066,64,167,2026-06-15,Business,11C,1028.16,Cancelled
2067,446,810,2026-06-01,Economy,9A,520.0,Confirmed
2068,268,594,2026-09-16,Economy,33B,1018.44,Confirmed
2069,430,778,2025-11-10,Economy,33C,521.64,Confirmed
2070,361,383,2026-02-08,Economy,36C,462.36,Cancelled
2071,48,270,2026-06-13,Economy,27D,871.12,Confirmed
2072,481,376,2025-12-12,Premium Economy,4A,625.89,Cancelled
2073,382,47,2025-08-01,Economy,27C,485.01,Confirmed
2074,481,556,2026-01-10,Economy,7A,872.46,Confirmed
2075,248,802,2025-11-08,Business,3B,572.11,Confirmed
2076,398,428,2025-12-01,Premium Economy,2B,652.85,Confirmed
2077,31,366,2026-04-01,Economy,9A,594.96,Completed
2078,295,940,2026-06-08,Economy,33F,314.03,Confirmed
2079,85,761,2026-03-08,Premium Economy,3D,1395.07,Confirmed
2080,145,124,2026-05-01,Economy,2E,626.88,Confirmed
2081,180,236,2026-06-29,Economy,1B,413.08,Confirmed
2082,64,119,2026-06-29,First Class,22D,2656.57,Confirmed
2083,489,327,2026-04-04,Economy,40F,137.68,Confirmed
2084,485,404,2025-12-23,Economy,29F,985.56,Cancelled
2085,288,755,2025-09-22,First Class,36F,1145.67,Confirmed
2086,340,160,2025-10-19,Business,26C,1578.8,Confirmed
2087,97,1,2026-09-06,Economy,19A,886.98,Confirmed
2088,124,446,2025-11-14,Premium Economy,15E,420.15,Completed
2089,410,627,2026-07-14,Economy,12E,95.93,Completed
2090,483,168,2026-06-16,Economy,20E,240.03,Confirmed
2091,366,81,2026-03-31,First Class,22E,2770.49,Confirmed
2092,490,532,2026-04-10,Economy,17C,95.86,Confirmed
2093,79,371,2026-08-18,First Class,21E,2390.25,Confirmed
2094,120,435,2025-08-17,Economy,38C,655.88,Completed
2095,446,145,2026-03-01,Business,8A,896.01,Cancelled
2096,327,149,2026-01-16,Business,34C,706.62,Confirmed
