booking_id,customer_id,flight_id,booking_date,travel_class,seat_number,ticket_price,booking_status,airline_id,departure_airport_id,arrival_airport_id,departure_date,duration_minutes,flight_status,airline_name,country,fleet_size,departure_code,departure_airport_name,departure_city,departure_country,arrival_code,arrival_airport_name,arrival_city,arrival_country,route
1576,240,582,2026-09-21,Premium Economy,15B,661.97,Cancelled,1,2,11,2026-12-14,634,Cancelled,EgyptAir,Egypt,139,HBE,Borg El Arab International Airport,Alexandria,Egypt,JFK,John F. Kennedy International Airport,New York,USA,HBE → JFK
1577,52,483,2026-09-19,First Class,18A,3013.41,Cancelled,18,16,5,2026-10-06,562,Scheduled,United Airlines,USA,434,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH,Hamad International Airport,Doha,Qatar,BKK → DOH
1578,414,716,2026-05-02,First Class,28A,3174.39,Confirmed,17,9,8,2026-05-22,819,Completed,Delta Airlines,USA,216,FRA,Frankfurt Airport,Frankfurt,Germany,CDG,Charles de Gaulle Airport,Paris,France,FRA → CDG
1579,449,950,2026-10-27,Economy,6C,109.95,Confirmed,1,9,2,2026-11-26,287,Completed,EgyptAir,Egypt,139,FRA,Frankfurt Airport,Frankfurt,Germany,HBE,Borg El Arab International Airport,Alexandria,Egypt,FRA → HBE
1580,87,998,2025-09-01,Premium Economy,26C,184.75,Completed,18,9,6,2026-01-10,339,Cancelled,United Airlines,USA,434,FRA,Frankfurt Airport,Frankfurt,Germany,IST,Istanbul Airport,Istanbul,Turkey,FRA → IST
1581,422,258,2025-10-01,Economy,33B,570.29,Confirmed,1,16,13,2026-01-20,115,Delayed,EgyptAir,Egypt,139,BKK,Suvarnabhumi Airport,Bangkok,Thailand,ORD,O'Hare International Airport,Chicago,USA,BKK → ORD
1582,374,531,2026-03-31,Economy,14C,357.96,Cancelled,8,16,8,2026-08-13,248,Delayed,KLM,Netherlands,170,BKK,Suvarnabhumi Airport,Bangkok,Thailand,CDG,Charles de Gaulle Airport,Paris,France,BKK → CDG
1583,296,530,2025-12-16,Economy,21C,1035.64,Confirmed,3,15,14,2026-01-12,739,Completed,Qatar Airways,Qatar,393,SIN,Singapore Changi Airport,Singapore,Singapore,YYZ,Toronto Pearson International Airport,Toronto,Canada,SIN → YYZ
1584,184,862,2026-08-08,Premium Economy,36B,866.03,Confirmed,16,7,4,2026-12-21,316,Completed,American Airlines,USA,65,LHR,Heathrow Airport,London,UK,AUH,Zayed International Airport,Abu Dhabi,UAE,LHR → AUH
1585,199,550,2025-09-10,Economy,29D,184.62,Confirmed,3,11,15,2026-02-16,760,Scheduled,Qatar Airways,Qatar,393,JFK,John F. Kennedy International Airport,New York,USA,SIN,Singapore Changi Airport,Singapore,Singapore,JFK → SIN
1586,47,889,2026-09-11,Business,34C,1143.67,Confirmed,4,6,14,2026-10-09,681,Scheduled,Turkish Airlines,Turkey,314,IST,Istanbul Airport,Istanbul,Turkey,YYZ,Toronto Pearson International Airport,Toronto,Canada,IST → YYZ
1587,30,117,2026-03-23,Premium Economy,1F,775.44,Cancelled,3,9,3,2026-04-29,369,Delayed,Qatar Airways,Qatar,393,FRA,Frankfurt Airport,Frankfurt,Germany,DXB,Dubai International Airport,Dubai,UAE,FRA → DXB
1588,477,13,2026-05-19,Economy,14B,575.97,Completed,4,13,18,2026-11-14,606,Scheduled,Turkish Airlines,Turkey,314,ORD,O'Hare International Airport,Chicago,USA,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,ORD → MAD
1589,30,895,2025-12-06,Business,13C,1871.26,Cancelled,4,2,14,2026-02-05,364,Completed,Turkish Airlines,Turkey,314,HBE,Borg El Arab International Airport,Alexandria,Egypt,YYZ,Toronto Pearson International Airport,Toronto,Canada,HBE → YYZ
1590,23,864,2026-03-23,First Class,17B,752.66,Completed,2,1,12,2026-03-27,292,Cancelled,Emirates,UAE,78,CAI,Cairo International Airport,Cairo,Egypt,LAX,Los Angeles International Airport,Los Angeles,USA,CAI → LAX
1591,57,546,2026-10-20,First Class,33A,3895.96,Confirmed,5,2,13,2026-10-24,608,Completed,Lufthansa,Germany,145,HBE,Borg El Arab International Airport,Alexandria,Egypt,ORD,O'Hare International Airport,Chicago,USA,HBE → ORD
1592,22,622,2025-09-22,Premium Economy,14B,1264.64,Cancelled,18,9,15,2026-02-15,856,Delayed,United Airlines,USA,434,FRA,Frankfurt Airport,Frankfurt,Germany,SIN,Singapore Changi Airport,Singapore,Singapore,FRA → SIN
1593,68,981,2026-09-16,Economy,37F,607.93,Cancelled,9,14,17,2026-09-23,678,Completed,Etihad Airways,UAE,469,YYZ,Toronto Pearson International Airport,Toronto,Canada,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,YYZ → SYD
1594,362,245,2026-03-14,Business,4D,143.25,Confirmed,12,8,7,2026-07-17,797,Completed,Iberia,Spain,388,CDG,Charles de Gaulle Airport,Paris,France,LHR,Heathrow Airport,London,UK,CDG → LHR
1595,463,24,2025-09-25,Business,10D,2107.36,Confirmed,6,4,9,2026-01-29,788,Scheduled,British Airways,UK,272,AUH,Zayed International Airport,Abu Dhabi,UAE,FRA,Frankfurt Airport,Frankfurt,Germany,AUH → FRA
1596,338,702,2026-05-12,Economy,39E,773.77,Confirmed,11,20,10,2026-06-17,553,Scheduled,Royal Jordanian,Jordan,231,AMM,Queen Alia International Airport,Amman,Jordan,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMM → AMS
1597,341,796,2026-02-10,Economy,23C,996.15,Confirmed,19,1,2,2026-04-27,553,Completed,Ryanair,Ireland,227,CAI,Cairo International Airport,Cairo,Egypt,HBE,Borg El Arab International Airport,Alexandria,Egypt,CAI → HBE
1598,480,696,2025-10-04,First Class,1E,510.17,Cancelled,17,12,19,2026-02-04,497,Delayed,Delta Airlines,USA,216,LAX,Los Angeles International Airport,Los Angeles,USA,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,LAX → RUH
1599,248,446,2025-08-27,First Class,34E,271.99,Confirmed,16,7,14,2026-02-07,809,Delayed,American Airlines,USA,65,LHR,Heathrow Airport,London,UK,YYZ,Toronto Pearson International Airport,Toronto,Canada,LHR → YYZ
1600,434,603,2026-03-04,Business,26F,1278.25,Confirmed,8,11,6,2026-07-21,668,Cancelled,KLM,Netherlands,170,JFK,John F. Kennedy International Airport,New York,USA,IST,Istanbul Airport,Istanbul,Turkey,JFK → IST
1601,307,432,2026-02-01,First Class,38C,3192.68,Completed,13,10,2,2026-07-04,75,Scheduled,Singapore Airlines,Singapore,298,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,HBE,Borg El Arab International Airport,Alexandria,Egypt,AMS → HBE
1602,43,608,2026-09-05,Premium Economy,1D,1216.67,Completed,10,10,12,2026-11-27,828,Scheduled,Saudia,Saudi Arabia,276,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,LAX,Los Angeles International Airport,Los Angeles,USA,AMS → LAX
1603,420,843,2026-03-22,Economy,36E,390.78,Confirmed,3,18,10,2026-09-06,515,Scheduled,Qatar Airways,Qatar,393,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,MAD → AMS
1604,469,985,2026-07-22,First Class,2D,1033.78,Cancelled,19,6,9,2026-11-27,275,Completed,Ryanair,Ireland,227,IST,Istanbul Airport,Istanbul,Turkey,FRA,Frankfurt Airport,Frankfurt,Germany,IST → FRA
1605,321,242,2026-08-13,Business,33E,2267.35,Cancelled,15,13,11,2026-10-07,411,Delayed,Qantas,Australia,324,ORD,O'Hare International Airport,Chicago,USA,JFK,John F. Kennedy International Airport,New York,USA,ORD → JFK
1606,472,572,2026-10-13,Premium Economy,27A,1030.26,Confirmed,18,13,5,2026-12-25,91,Cancelled,United Airlines,USA,434,ORD,O'Hare International Airport,Chicago,USA,DOH,Hamad International Airport,Doha,Qatar,ORD → DOH
1607,349,251,2026-07-14,Economy,39E,777.67,Confirmed,14,8,2,2026-10-31,370,Scheduled,Thai Airways,Thailand,274,CDG,Charles de Gaulle Airport,Paris,France,HBE,Borg El Arab International Airport,Alexandria,Egypt,CDG → HBE
1608,30,284,2026-01-03,Business,26C,1636.52,Confirmed,6,1,14,2026-02-10,783,Delayed,British Airways,UK,272,CAI,Cairo International Airport,Cairo,Egypt,YYZ,Toronto Pearson International Airport,Toronto,Canada,CAI → YYZ
1609,314,231,2025-12-08,Economy,35B,838.86,Completed,15,12,18,2026-05-18,534,Completed,Qantas,Australia,324,LAX,Los Angeles International Airport,Los Angeles,USA,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,LAX → MAD
1610,6,898,2025-11-24,Economy,13E,271.8,Confirmed,10,3,2,2026-05-19,842,Delayed,Saudia,Saudi Arabia,276,DXB,Dubai International Airport,Dubai,UAE,HBE,Borg El Arab International Airport,Alexandria,Egypt,DXB → HBE
1611,54,958,2025-09-28,Premium Economy,13F,469.28,Completed,1,18,12,2026-01-22,79,Completed,EgyptAir,Egypt,139,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,LAX,Los Angeles International Airport,Los Angeles,USA,MAD → LAX
1612,414,284,2026-01-22,Premium Economy,34F,996.06,Cancelled,6,1,14,2026-02-10,783,Delayed,British Airways,UK,272,CAI,Cairo International Airport,Cairo,Egypt,YYZ,Toronto Pearson International Airport,Toronto,Canada,CAI → YYZ
1613,313,136,2026-03-18,Premium Economy,3F,295.77,Confirmed,11,5,12,2026-08-21,501,Cancelled,Royal Jordanian,Jordan,231,DOH,Hamad International Airport,Doha,Qatar,LAX,Los Angeles International Airport,Los Angeles,USA,DOH → LAX
1614,363,792,2026-05-15,Business,3A,1055.72,Completed,2,15,7,2026-09-01,331,Delayed,Emirates,UAE,78,SIN,Singapore Changi Airport,Singapore,Singapore,LHR,Heathrow Airport,London,UK,SIN → LHR
1615,176,123,2026-03-12,Economy,39A,230.67,Confirmed,14,19,6,2026-07-04,604,Delayed,Thai Airways,Thailand,274,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,IST,Istanbul Airport,Istanbul,Turkey,RUH → IST
1616,101,450,2026-06-16,First Class,2B,4218.08,Cancelled,7,17,6,2026-11-15,826,Cancelled,Air France,France,300,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,IST,Istanbul Airport,Istanbul,Turkey,SYD → IST
1617,408,845,2025-10-17,Business,16D,1172.73,Cancelled,7,6,19,2026-04-10,895,Scheduled,Air France,France,300,IST,Istanbul Airport,Istanbul,Turkey,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,IST → RUH
1618,344,488,2026-05-02,Economy,15F,447.72,Cancelled,20,11,4,2026-06-20,542,Scheduled,Air Canada,Canada,179,JFK,John F. Kennedy International Airport,New York,USA,AUH,Zayed International Airport,Abu Dhabi,UAE,JFK → AUH
1619,456,503,2026-04-06,Economy,23F,61.22,Cancelled,11,13,2,2026-04-14,91,Delayed,Royal Jordanian,Jordan,231,ORD,O'Hare International Airport,Chicago,USA,HBE,Borg El Arab International Airport,Alexandria,Egypt,ORD → HBE
1620,394,994,2026-04-21,First Class,28D,812.23,Completed,7,2,15,2026-08-12,135,Completed,Air France,France,300,HBE,Borg El Arab International Airport,Alexandria,Egypt,SIN,Singapore Changi Airport,Singapore,Singapore,HBE → SIN
1621,451,205,2026-08-28,Economy,32B,492.92,Confirmed,3,8,18,2026-12-09,777,Scheduled,Qatar Airways,Qatar,393,CDG,Charles de Gaulle Airport,Paris,France,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,CDG → MAD
1622,419,901,2026-01-12,Premium Economy,16F,573.54,Confirmed,11,9,17,2026-05-09,588,Cancelled,Royal Jordanian,Jordan,231,FRA,Frankfurt Airport,Frankfurt,Germany,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,FRA → SYD
1623,248,643,2026-02-04,Premium Economy,15F,475.87,Confirmed,12,6,5,2026-05-29,797,Completed,Iberia,Spain,388,IST,Istanbul Airport,Istanbul,Turkey,DOH,Hamad International Airport,Doha,Qatar,IST → DOH
1624,231,625,2025-12-30,Economy,36F,692.19,Confirmed,18,11,4,2026-05-12,396,Scheduled,United Airlines,USA,434,JFK,John F. Kennedy International Airport,New York,USA,AUH,Zayed International Airport,Abu Dhabi,UAE,JFK → AUH
1625,173,921,2025-12-21,Economy,14B,930.34,Confirmed,2,13,18,2026-05-24,434,Scheduled,Emirates,UAE,78,ORD,O'Hare International Airport,Chicago,USA,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,ORD → MAD
1626,401,651,2026-07-03,Premium Economy,4D,1070.71,Cancelled,10,12,2,2026-10-08,186,Delayed,Saudia,Saudi Arabia,276,LAX,Los Angeles International Airport,Los Angeles,USA,HBE,Borg El Arab International Airport,Alexandria,Egypt,LAX → HBE
1627,164,424,2026-02-28,Premium Economy,30E,214.45,Confirmed,19,1,11,2026-05-04,443,Scheduled,Ryanair,Ireland,227,CAI,Cairo International Airport,Cairo,Egypt,JFK,John F. Kennedy International Airport,New York,USA,CAI → JFK
1628,82,46,2025-10-23,Premium Economy,37D,1118.68,Confirmed,15,20,11,2026-02-24,64,Delayed,Qantas,Australia,324,AMM,Queen Alia International Airport,Amman,Jordan,JFK,John F. Kennedy International Airport,New York,USA,AMM → JFK
1629,236,883,2026-06-09,Economy,14D,918.55,Confirmed,1,3,9,2026-07-20,658,Completed,EgyptAir,Egypt,139,DXB,Dubai International Airport,Dubai,UAE,FRA,Frankfurt Airport,Frankfurt,Germany,DXB → FRA
1630,357,639,2026-02-13,Economy,12C,896.58,Confirmed,11,5,15,2026-04-10,759,Completed,Royal Jordanian,Jordan,231,DOH,Hamad International Airport,Doha,Qatar,SIN,Singapore Changi Airport,Singapore,Singapore,DOH → SIN
1631,421,304,2026-07-08,Business,3A,165.4,Completed,5,16,14,2026-09-21,461,Cancelled,Lufthansa,Germany,145,BKK,Suvarnabhumi Airport,Bangkok,Thailand,YYZ,Toronto Pearson International Airport,Toronto,Canada,BKK → YYZ
1632,472,473,2026-01-23,Economy,1B,163.28,Confirmed,4,13,20,2026-01-30,194,Completed,Turkish Airlines,Turkey,314,ORD,O'Hare International Airport,Chicago,USA,AMM,Queen Alia International Airport,Amman,Jordan,ORD → AMM
1633,468,209,2026-04-17,Premium Economy,17E,1070.26,Confirmed,1,17,7,2026-05-17,67,Cancelled,EgyptAir,Egypt,139,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,LHR,Heathrow Airport,London,UK,SYD → LHR
1634,233,229,2026-02-09,Business,24C,743.04,Cancelled,4,12,2,2026-06-04,399,Cancelled,Turkish Airlines,Turkey,314,LAX,Los Angeles International Airport,Los Angeles,USA,HBE,Borg El Arab International Airport,Alexandria,Egypt,LAX → HBE
1635,39,380,2026-01-11,Premium Economy,9E,334.05,Confirmed,3,6,20,2026-02-23,491,Scheduled,Qatar Airways,Qatar,393,IST,Istanbul Airport,Istanbul,Turkey,AMM,Queen Alia International Airport,Amman,Jordan,IST → AMM
1636,261,548,2026-04-10,Economy,29A,881.14,Confirmed,5,5,16,2026-05-13,753,Scheduled,Lufthansa,Germany,145,DOH,Hamad International Airport,Doha,Qatar,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH → BKK
1637,285,722,2026-02-18,Economy,3B,685.68,Completed,20,5,11,2026-08-10,393,Completed,Air Canada,Canada,179,DOH,Hamad International Airport,Doha,Qatar,JFK,John F. Kennedy International Airport,New York,USA,DOH → JFK
1638,301,963,2025-12-29,Business,23F,2222.62,Confirmed,3,2,16,2026-03-05,512,Delayed,Qatar Airways,Qatar,393,HBE,Borg El Arab International Airport,Alexandria,Egypt,BKK,Suvarnabhumi Airport,Bangkok,Thailand,HBE → BKK
1639,468,177,2026-08-03,Premium Economy,32F,134.2,Completed,1,9,12,2026-09-29,454,Delayed,EgyptAir,Egypt,139,FRA,Frankfurt Airport,Frankfurt,Germany,LAX,Los Angeles International Airport,Los Angeles,USA,FRA → LAX
1640,218,802,2026-04-05,Premium Economy,40C,277.41,Confirmed,14,8,16,2026-04-12,501,Delayed,Thai Airways,Thailand,274,CDG,Charles de Gaulle Airport,Paris,France,BKK,Suvarnabhumi Airport,Bangkok,Thailand,CDG → BKK
1641,333,29,2026-08-31,Economy,23D,624.91,Confirmed,3,15,10,2026-09-05,726,Delayed,Qatar Airways,Qatar,393,SIN,Singapore Changi Airport,Singapore,Singapore,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,SIN → AMS
1642,479,9,2026-06-09,Economy,8D,703.23,Completed,20,10,14,2026-10-26,585,Cancelled,Air Canada,Canada,179,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,YYZ,Toronto Pearson International Airport,Toronto,Canada,AMS → YYZ
1643,188,118,2026-05-19,Economy,35D,131.06,Cancelled,8,10,5,2026-07-31,808,Completed,KLM,Netherlands,170,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,DOH,Hamad International Airport,Doha,Qatar,AMS → DOH
1644,323,40,2026-02-23,First Class,28A,4082.26,Confirmed,14,6,15,2026-05-03,288,Delayed,Thai Airways,Thailand,274,IST,Istanbul Airport,Istanbul,Turkey,SIN,Singapore Changi Airport,Singapore,Singapore,IST → SIN
1645,248,41,2025-09-23,Economy,6B,800.89,Completed,8,19,11,2026-02-07,515,Completed,KLM,Netherlands,170,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,JFK,John F. Kennedy International Airport,New York,USA,RUH → JFK
1646,137,711,2026-08-28,First Class,37B,3960.89,Completed,2,20,11,2026-11-01,651,Cancelled,Emirates,UAE,78,AMM,Queen Alia International Airport,Amman,Jordan,JFK,John F. Kennedy International Airport,New York,USA,AMM → JFK
1647,236,687,2026-03-31,Economy,7C,66.88,Cancelled,3,8,5,2026-07-03,584,Completed,Qatar Airways,Qatar,393,CDG,Charles de Gaulle Airport,Paris,France,DOH,Hamad International Airport,Doha,Qatar,CDG → DOH
1648,210,743,2026-06-30,First Class,28E,3328.77,Confirmed,11,4,9,2026-09-06,291,Delayed,Royal Jordanian,Jordan,231,AUH,Zayed International Airport,Abu Dhabi,UAE,FRA,Frankfurt Airport,Frankfurt,Germany,AUH → FRA
1649,386,481,2026-05-06,Economy,2F,1015.19,Confirmed,15,1,7,2026-05-14,733,Delayed,Qantas,Australia,324,CAI,Cairo International Airport,Cairo,Egypt,LHR,Heathrow Airport,London,UK,CAI → LHR
1650,165,666,2026-11-19,Economy,17E,930.18,Cancelled,16,2,13,2026-12-13,213,Scheduled,American Airlines,USA,65,HBE,Borg El Arab International Airport,Alexandria,Egypt,ORD,O'Hare International Airport,Chicago,USA,HBE → ORD
1651,318,463,2026-04-25,Business,34F,1170.22,Confirmed,6,14,17,2026-09-01,256,Completed,British Airways,UK,272,YYZ,Toronto Pearson International Airport,Toronto,Canada,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,YYZ → SYD
1652,64,342,2026-07-03,Premium Economy,31C,1161.28,Confirmed,6,11,20,2026-09-23,637,Scheduled,British Airways,UK,272,JFK,John F. Kennedy International Airport,New York,USA,AMM,Queen Alia International Airport,Amman,Jordan,JFK → AMM
1653,117,958,2026-01-06,Economy,36C,373.23,Cancelled,1,18,12,2026-01-22,79,Completed,EgyptAir,Egypt,139,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,LAX,Los Angeles International Airport,Los Angeles,USA,MAD → LAX
1654,346,414,2026-05-20,Premium Economy,9F,835.49,Cancelled,4,16,18,2026-08-13,177,Delayed,Turkish Airlines,Turkey,314,BKK,Suvarnabhumi Airport,Bangkok,Thailand,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,BKK → MAD
1655,352,543,2026-04-26,First Class,40B,2399.39,Confirmed,20,6,1,2026-10-12,677,Delayed,Air Canada,Canada,179,IST,Istanbul Airport,Istanbul,Turkey,CAI,Cairo International Airport,Cairo,Egypt,IST → CAI
1656,261,524,2025-12-24,Economy,28D,347.24,Confirmed,3,11,6,2026-06-05,835,Delayed,Qatar Airways,Qatar,393,JFK,John F. Kennedy International Airport,New York,USA,IST,Istanbul Airport,Istanbul,Turkey,JFK → IST
1657,238,995,2026-09-21,Premium Economy,29D,381.01,Completed,11,11,13,2026-12-25,600,Delayed,Royal Jordanian,Jordan,231,JFK,John F. Kennedy International Airport,New York,USA,ORD,O'Hare International Airport,Chicago,USA,JFK → ORD
1658,23,788,2026-02-11,First Class,34D,4376.4,Completed,16,16,18,2026-05-20,678,Completed,American Airlines,USA,65,BKK,Suvarnabhumi Airport,Bangkok,Thailand,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,BKK → MAD
1659,445,360,2026-07-19,Economy,22F,955.73,Confirmed,8,20,19,2026-09-12,436,Cancelled,KLM,Netherlands,170,AMM,Queen Alia International Airport,Amman,Jordan,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,AMM → RUH
1660,192,163,2026-05-22,Economy,13C,159.96,Confirmed,17,19,15,2026-08-05,309,Delayed,Delta Airlines,USA,216,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,SIN,Singapore Changi Airport,Singapore,Singapore,RUH → SIN
1661,258,243,2026-07-05,Business,22E,2357.28,Confirmed,12,14,7,2026-10-24,610,Cancelled,Iberia,Spain,388,YYZ,Toronto Pearson International Airport,Toronto,Canada,LHR,Heathrow Airport,London,UK,YYZ → LHR
1662,246,347,2025-09-19,Economy,19F,523.91,Cancelled,10,5,2,2026-03-08,883,Cancelled,Saudia,Saudi Arabia,276,DOH,Hamad International Airport,Doha,Qatar,HBE,Borg El Arab International Airport,Alexandria,Egypt,DOH → HBE
1663,5,862,2026-10-03,Business,4A,1806.49,Confirmed,16,7,4,2026-12-21,316,Completed,American Airlines,USA,65,LHR,Heathrow Airport,London,UK,AUH,Zayed International Airport,Abu Dhabi,UAE,LHR → AUH
1664,498,215,2025-12-06,Business,22F,810.17,Confirmed,13,6,9,2026-02-02,626,Cancelled,Singapore Airlines,Singapore,298,IST,Istanbul Airport,Istanbul,Turkey,FRA,Frankfurt Airport,Frankfurt,Germany,IST → FRA
1665,393,606,2025-09-14,First Class,24C,2489.15,Confirmed,16,6,7,2026-02-22,377,Completed,American Airlines,USA,65,IST,Istanbul Airport,Istanbul,Turkey,LHR,Heathrow Airport,London,UK,IST → LHR
1666,416,186,2026-03-08,Economy,6F,59.52,Confirmed,12,8,7,2026-08-27,546,Cancelled,Iberia,Spain,388,CDG,Charles de Gaulle Airport,Paris,France,LHR,Heathrow Airport,London,UK,CDG → LHR
1667,328,914,2026-04-28,Premium Economy,13F,887.12,Confirmed,11,6,9,2026-05-26,165,Cancelled,Royal Jordanian,Jordan,231,IST,Istanbul Airport,Istanbul,Turkey,FRA,Frankfurt Airport,Frankfurt,Germany,IST → FRA
1668,370,359,2026-07-17,Economy,3C,978.22,Confirmed,10,10,5,2026-10-27,574,Scheduled,Saudia,Saudi Arabia,276,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,DOH,Hamad International Airport,Doha,Qatar,AMS → DOH
1669,377,844,2026-02-12,Economy,20C,960.66,Completed,3,15,18,2026-05-09,225,Completed,Qatar Airways,Qatar,393,SIN,Singapore Changi Airport,Singapore,Singapore,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,SIN → MAD
1670,320,511,2026-07-15,Business,6A,2167.25,Completed,20,15,7,2026-11-09,479,Delayed,Air Canada,Canada,179,SIN,Singapore Changi Airport,Singapore,Singapore,LHR,Heathrow Airport,London,UK,SIN → LHR
